,city,date,product,plu_code,quantity,weight_lb,price_usd
57,Austin,2020-01-26,Eggplant,4081,483,21.02057217778638,0.9176438044058159
58,Austin,2020-01-26,Grapes,4272,482,10.86448152717203,0.7363119273912162
59,Austin,2020-01-26,Apple (Gala),4134,324,13.514737838692964,2.7730260740034285
60,Austin,2020-01-26,Apple (Fuji),4131,139,4.8648780567105865,0.9137899109744467
61,Austin,2020-01-26,Kiwi,4030,459,17.810224340762943,2.4856308694696057
62,Austin,2020-01-26,Lychee,4309,339,13.638495373353363,2.7668522168067287
63,Austin,2020-01-26,Mushroom,4650,364,11.880983368353919,3.288639777468052
64,Austin,2020-01-26,Banana,4011,378,6.777584869693965,1.6913850648677908
65,Austin,2020-01-26,Lychee,4309,397,7.319503484899179,0.753535374486819
66,Austin,2020-01-26,Tomato,4796,487,12.249103590101004,1.4277872929931619
67,Austin,2020-01-26,Apple (Gala),4134,232,17.17033204403706,1.8717590638087132
68,Austin,2020-01-26,Corn,4078,204,10.379651010921226,2.710330368613359
69,Austin,2020-01-26,Peach,4404,432,10.828658628789709,0.7780966598773376
70,Austin,2020-01-26,Eggplant,4081,436,4.194878480536864,0.6714813093538397
71,Austin,2020-01-26,Kiwi,4030,160,2.4607269423548135,1.9465907787205654
72,Austin,2020-01-26,Lemon,4958,410,15.97907112175599,3.1856050201575274
73,Austin,2020-01-26,Onion,4159,201,6.117654700530694,1.931485698046163
74,Austin,2020-01-26,Apple (Fuji),4131,249,6.776469690166414,2.4513506387127566
75,Austin,2020-01-26,Onion,4159,314,21.977778800204398,0.6761831882293337
76,Austin,2020-01-26,Orange,4012,368,17.825838264822963,0.9970751883345657
77,Austin,2020-01-26,Strawberries,4323,244,10.250851915311069,1.787028286443092
78,Austin,2020-01-26,Mushroom,4650,106,13.346602380555124,2.6551699523814025
79,Austin,2020-01-26,Pear,4412,163,9.185958321252839,3.214887683000416
80,Austin,2020-01-26,Banana,4011,452,14.268204145971687,1.5795182410627604
81,Austin,2020-01-26,Peach,4404,220,13.234566244715825,3.0524155033752325
82,Austin,2020-01-26,Tomato,4796,307,10.786890872288495,1.325135581905488
83,Austin,2020-01-26,Lychee,4309,349,4.318712841626257,1.1446366967982613
84,Austin,2020-01-26,Eggplant,4081,288,11.493438285915182,3.265409973461647
85,Austin,2020-01-26,Strawberries,4323,428,16.08983265804127,1.787010456447024
86,Austin,2020-01-26,Avocado,4225,429,11.519998489366845,2.0377697661286223
87,Austin,2020-01-26,Blueberries,4240,293,7.576120058866218,1.3637503463658505
88,Austin,2020-01-26,Kiwi,4030,493,11.409790730336683,3.2775106226443316
89,Austin,2020-01-26,Tomato,4796,317,8.681579289026558,1.222159456065856
90,Austin,2020-01-26,Apricot,3302,478,8.403079754393548,1.0576601089094766
91,Austin,2020-01-26,Grapes,4272,401,21.543470044387504,2.1636957822600382
92,Austin,2020-01-26,Corn,4078,131,11.026879805186764,2.3520668331300842
93,Austin,2020-01-26,Lychee,4309,190,13.528100391104818,2.9592172098462473
94,Austin,2020-01-26,Strawberries,4323,485,12.187683342630045,2.1915307213901545
95,Austin,2020-01-26,Corn,4078,302,6.673036380996928,2.550802870432381
96,Austin,2020-01-26,Banana,4011,373,8.085305263055488,0.7876733417622745
97,Austin,2020-01-26,Lychee,4309,411,19.137037021433937,0.7698323853081093
98,Austin,2020-01-26,Apricot,3302,376,5.108738428493962,1.8699241429101676
99,Austin,2020-01-26,Banana,4011,253,14.603321485640482,2.8306989797973077
100,Austin,2020-01-26,Mushroom,4650,457,13.874973958497868,2.326385084842332
101,Austin,2020-01-26,Apple (Gala),4134,366,3.568551739631221,1.87268257526448
102,Austin,2020-01-26,Peach,4404,234,17.3537935749162,1.9068732475396246
103,Austin,2020-01-26,Orange,4012,179,8.632282132189722,1.6088473514071666
104,Austin,2020-01-26,Peach,4404,226,5.926933157397435,2.5609957510139796
105,Austin,2020-01-26,Mushroom,4650,447,6.966405243379996,3.0273223632946613
106,Austin,2020-01-26,Banana,4011,134,6.345769273256884,3.1794504086254167
107,Austin,2020-01-26,Cucumber,4062,171,13.7830106807407,1.9897983931703496
108,Austin,2020-01-26,Grapes,4272,177,14.010462342575194,2.0514464154955934
109,Austin,2020-01-26,Tomato,4796,172,10.840893135033548,2.8745861932518895
110,Austin,2020-01-26,Mushroom,4650,366,8.658596846042201,1.9838274292531426
111,Austin,2020-01-26,Apple (Gala),4134,452,18.025861259549856,1.1386827990179882
112,Austin,2020-01-26,Lychee,4309,122,17.973636967362836,1.1240779493935407
113,Austin,2020-01-26,Peach,4404,353,4.7677122259512545,1.244206232437864
114,Austin,2020-01-26,Strawberries,4323,397,21.160158962570133,0.8132866314961575
115,Austin,2020-01-26,Lychee,4309,421,17.52860189131461,1.5170475341263228
116,Austin,2020-01-26,Apple (Gala),4134,364,11.808900179574268,1.8138308421010152
117,Austin,2020-01-26,Pear,4412,487,7.215919892815873,1.484251410595607
118,Austin,2020-01-26,Apple (Fuji),4131,484,12.125047093909235,2.0131320749758745
119,Austin,2020-01-26,Grapes,4272,393,5.398570011230186,0.967939299135469
120,Austin,2020-01-26,Lemon,4958,216,7.118592650489882,2.513618655339815
121,Austin,2020-01-26,Banana,4011,267,15.130424710642547,1.6199430532986299
122,Austin,2020-01-26,Tomato,4796,245,5.151441462058575,3.0106960004894066
123,Austin,2020-01-26,Eggplant,4081,211,20.067377301026138,1.165020981465932
124,Austin,2020-01-26,Onion,4159,286,7.700582229951397,3.1401920893229547
125,Austin,2020-01-26,Onion,4159,407,6.757208011299372,1.960807856183965
126,Austin,2020-01-26,Lychee,4309,359,8.42070795078762,3.1513417108333672
127,Austin,2020-01-26,Lychee,4309,402,18.957293023029344,3.2586283424287106
128,Austin,2020-01-26,Tomato,4796,255,15.780968962935733,2.2341904023312966
129,Austin,2020-01-26,Peach,4404,413,17.025148219941187,0.6101566062541679
130,Austin,2020-01-26,Lemon,4958,317,8.224037621775643,2.7336037356406453
131,Austin,2020-01-25,Apple (Gala),4134,204,2.7946636029519145,1.8287577348644846
132,Austin,2020-01-25,Apple (Fuji),4131,180,14.474748185509817,2.128317187377252
133,Austin,2020-01-25,Mushroom,4650,237,13.333667557500304,2.880886934301816
134,Austin,2020-01-25,Apricot,3302,240,9.36516878050752,3.095878513134085
135,Austin,2020-01-25,Orange,4012,391,8.939919776143507,2.701973384083249
136,Austin,2020-01-25,Onion,4159,314,21.990323138469833,2.7060851788963194
137,Austin,2020-01-25,Cucumber,4062,195,15.92017536815256,2.0718903836212124
138,Austin,2020-01-25,Apricot,3302,167,8.984938874142244,1.2175193069968373
139,Austin,2020-01-25,Peach,4404,325,3.379658720828593,1.1984606790472754
140,Austin,2020-01-25,Banana,4011,410,9.01236716322601,3.1751350046950395
141,Austin,2020-01-25,Orange,4012,274,18.901153067778797,1.3879189364495688
142,Austin,2020-01-25,Corn,4078,226,8.044441052665935,1.4081060967990198
143,Austin,2020-01-25,Eggplant,4081,441,13.503963762987405,1.0502746987738647
144,Austin,2020-01-25,Corn,4078,119,15.69666599701159,2.857988006155938
145,Austin,2020-01-25,Corn,4078,292,8.999385820189492,1.3331880254670978
146,Austin,2020-01-25,Apricot,3302,162,7.361987260030583,1.3531347565120087
147,Austin,2020-01-25,Lemon,4958,499,9.508210237510504,2.690797623607796
148,Austin,2020-01-25,Corn,4078,374,18.02863171324134,0.8832260540337302
149,Austin,2020-01-25,Lemon,4958,271,8.302110312366858,1.7626010695355945
150,Austin,2020-01-25,Kiwi,4030,249,4.398549898527563,2.4441706657060425
151,Austin,2020-01-25,Lychee,4309,450,18.53790326821618,2.207739014422987
152,Austin,2020-01-25,Corn,4078,183,7.295731995534152,1.5992044378770516
153,Austin,2020-01-25,Lemon,4958,414,18.278857430117206,0.9768188049318269
154,Austin,2020-01-25,Kiwi,4030,188,14.15730765517801,1.933896315819584
155,Austin,2020-01-25,Orange,4012,150,19.95194131564349,2.667990555765573
156,Austin,2020-01-25,Mushroom,4650,261,2.61697248602286,1.8219041474047117
157,Austin,2020-01-25,Orange,4012,375,21.218993651494387,1.624908213224262
158,Austin,2020-01-25,Lychee,4309,491,21.110619271174073,1.5086310793529265
159,Austin,2020-01-25,Onion,4159,205,21.60693635046482,2.409929773374461
160,Austin,2020-01-25,Apricot,3302,167,4.881338947778568,1.344884194910992
161,Austin,2020-01-25,Strawberries,4323,397,17.053063850896436,2.7815885917050767
162,Austin,2020-01-25,Mushroom,4650,186,13.528745332034307,0.7044975824654103
163,Austin,2020-01-25,Tomato,4796,287,11.19181088898331,0.76251903148368
164,Austin,2020-01-25,Mushroom,4650,372,18.49104118878022,1.840541347290855
165,Austin,2020-01-25,Corn,4078,173,18.65462766024284,2.7711236261646266
166,Austin,2020-01-25,Onion,4159,441,21.615371505124497,1.4857874909765088
167,Austin,2020-01-25,Cucumber,4062,433,21.95201569227502,2.6849235878442417
168,Austin,2020-01-25,Corn,4078,177,13.349834129353987,2.5508865466224964
169,Austin,2020-01-25,Avocado,4225,250,16.484185225935654,3.0739313630736436
170,Austin,2020-01-25,Corn,4078,421,6.9970534103922555,2.162318444356788
171,Austin,2020-01-25,Lychee,4309,466,11.94038500543684,1.2559894773410634
172,Austin,2020-01-25,Grapes,4272,408,10.658606396196411,3.130067548202351
173,Austin,2020-01-25,Onion,4159,410,19.67792901610956,2.5319442429579797
174,Austin,2020-01-25,Lychee,4309,321,19.503271784773098,1.8658533154055477
175,Austin,2020-01-25,Strawberries,4323,450,10.994356437120587,1.2031086626346224
176,Austin,2020-01-25,Corn,4078,329,9.651911429082976,2.493685064208694
177,Austin,2020-01-25,Lychee,4309,220,18.446955841919408,1.1786781200906262
178,Austin,2020-01-25,Cucumber,4062,322,20.655393262673172,1.8247471491456964
179,Austin,2020-01-25,Pear,4412,118,9.21725945067592,0.9804974403930828
180,Austin,2020-01-25,Mushroom,4650,137,11.99854284268804,0.6112895623780787
181,Austin,2020-01-25,Kiwi,4030,258,7.138872882304714,0.6684269440127537
182,Austin,2020-01-25,Cucumber,4062,152,18.370427692169326,2.55348734355066
183,Austin,2020-01-25,Pear,4412,182,3.3177986518479887,2.6521234650979753
184,Austin,2020-01-25,Pear,4412,425,19.596810121880846,1.2270229170797393
185,Austin,2020-01-25,Avocado,4225,325,15.929640102991836,2.186314898496494
186,Austin,2020-01-25,Orange,4012,486,15.68542844564654,0.8246543568791822
187,Austin,2020-01-25,Blueberries,4240,396,17.45164199685678,1.5340239685145207
188,Austin,2020-01-25,Tomato,4796,116,8.544099337095396,0.8273017139988952
189,Austin,2020-01-25,Peach,4404,343,11.137616843683647,2.5474439890938814
190,Austin,2020-01-25,Tomato,4796,238,11.124723847582937,1.8894137718132697
191,Austin,2020-01-25,Cucumber,4062,108,10.590347651485354,1.438350882800296
192,Austin,2020-01-25,Cucumber,4062,430,21.512728874292225,1.3603089419892058
193,Austin,2020-01-25,Onion,4159,371,7.978311080019922,1.957099661359098
194,Austin,2020-01-25,Grapes,4272,370,3.400989259593189,2.9937332803499888
195,Austin,2020-01-25,Blueberries,4240,225,9.731499690981583,2.1856856629718098
196,Austin,2020-01-25,Banana,4011,333,7.241545058926568,1.1728773206821643
197,Austin,2020-01-25,Orange,4012,131,8.526115152891727,0.8188216847600416
198,Austin,2020-01-25,Strawberries,4323,122,14.830350807262585,1.3564271660987288
199,Austin,2020-01-25,Kiwi,4030,477,11.10074906437658,1.1401200643274934
200,Austin,2020-01-25,Kiwi,4030,194,9.676831456273796,1.061485695373267
201,Austin,2020-01-25,Mushroom,4650,184,8.467946615722031,1.331031975755468
202,Austin,2020-01-25,Orange,4012,124,18.708794787479565,0.7098172370577231
203,Austin,2020-01-25,Corn,4078,335,6.653712909063325,2.5337513908860276
204,Austin,2020-01-25,Grapes,4272,269,21.855966258095577,2.943077631480992
205,Austin,2020-01-25,Cucumber,4062,398,11.656719475472347,2.034915107372217
206,Austin,2020-01-25,Onion,4159,101,19.54449770404026,2.6462738728267143
207,Austin,2020-01-25,Cucumber,4062,272,15.314147147117184,1.4527319434680976
208,Austin,2020-01-25,Blueberries,4240,263,21.915388096403333,1.2557733705150895
209,Austin,2020-01-25,Orange,4012,480,15.834922608127819,2.6649581233621578
210,Austin,2020-01-25,Corn,4078,272,8.86882204017602,2.32188496850431
211,Austin,2020-01-25,Kiwi,4030,470,9.004158311150968,2.5492743806215006
212,Austin,2020-01-25,Strawberries,4323,174,21.465369522944094,1.700523894757498
213,Austin,2020-01-25,Apple (Gala),4134,433,12.651376485684887,0.711584276938811
214,Austin,2020-01-25,Corn,4078,202,10.677793415356428,1.045684205670841
215,Austin,2020-01-25,Eggplant,4081,339,2.2405432312749327,2.148654930421617
216,Austin,2020-01-25,Strawberries,4323,421,20.604265668336303,2.859239972557407
217,Austin,2020-01-25,Tomato,4796,259,14.621035820757971,0.8244619463337586
218,Austin,2020-01-25,Lemon,4958,443,2.9413486703298988,0.869864237564616
219,Austin,2020-01-25,Peach,4404,323,16.35483971531503,1.4581972659332678
220,Austin,2020-01-25,Corn,4078,331,5.5277346051763745,1.1929423628142104
221,Austin,2020-01-25,Avocado,4225,470,4.54540840969421,0.9297890525893309
222,Austin,2020-01-25,Tomato,4796,116,7.097574815806002,1.7186767240753398
223,Austin,2020-01-25,Apple (Fuji),4131,100,5.023042214242742,1.6395899891620502
224,Austin,2020-01-25,Onion,4159,384,4.291476570209489,2.799646141601261
225,Austin,2020-01-25,Cucumber,4062,242,4.274444079445676,2.433673887001351
226,Austin,2020-01-25,Pear,4412,112,6.351815653825179,2.8581513433135117
227,Austin,2020-01-25,Banana,4011,354,16.797036860417577,3.0209405596950094
228,Austin,2020-01-25,Kiwi,4030,445,3.511613739188761,2.2175335760810415
229,Austin,2020-01-25,Kiwi,4030,473,19.19972936981358,1.066864212579094
230,Austin,2020-01-25,Tomato,4796,386,8.474470094637946,1.4143512810231187
231,Austin,2020-01-25,Cucumber,4062,118,20.090589379658923,3.0311299436842094
232,Austin,2020-01-25,Pear,4412,194,16.93118013427593,2.980786093405914
233,Austin,2020-01-25,Lemon,4958,107,21.288856448139995,2.887122546276078
234,Austin,2020-01-25,Eggplant,4081,419,2.8762942538596694,1.3629816799773835
235,Austin,2020-01-25,Orange,4012,235,4.983357433602214,3.0452168238232846
236,Austin,2020-01-25,Cucumber,4062,148,16.572005708236247,1.4556208503898234
237,Austin,2020-01-25,Strawberries,4323,204,21.580250099115077,0.889061047823634
238,Austin,2020-01-25,Pear,4412,242,20.11488060569391,0.5771318109589629
239,Austin,2020-01-25,Grapes,4272,437,14.310118414368482,1.9675630345125685
240,Austin,2020-01-25,Cucumber,4062,216,10.320471614971758,0.5753167222253979
241,Austin,2020-01-25,Mushroom,4650,406,11.519859141483904,2.700351581803989
242,Austin,2020-01-25,Lychee,4309,393,20.638706170441584,3.062197194679175
243,Austin,2020-01-25,Mushroom,4650,242,3.8798839995171877,2.359812608698849
244,Austin,2020-01-25,Cucumber,4062,260,5.482710201013834,1.5482733566430398
245,Austin,2020-01-25,Lemon,4958,218,6.028302760701627,0.5637847696896643
246,Austin,2020-01-25,Peach,4404,380,19.9119843209628,3.057559086196125
247,Austin,2020-01-25,Kiwi,4030,357,8.129216050496325,1.5415945751126856
248,Austin,2020-01-25,Apple (Gala),4134,384,21.310587913449854,2.8246914543677124
249,Austin,2020-01-25,Strawberries,4323,222,4.219015293056145,3.1383746462641287
250,Austin,2020-01-25,Corn,4078,215,13.394754351070151,0.831746611581184
251,Austin,2020-01-25,Orange,4012,440,21.601364297606054,2.5731899963109757
252,Austin,2020-01-25,Lemon,4958,324,16.46677838554606,0.7245282163610682
253,Austin,2020-01-25,Pear,4412,300,11.874322911119089,2.8188612332567575
254,Austin,2020-01-25,Blueberries,4240,206,3.212818390782923,2.120742404845078
255,Austin,2020-01-25,Eggplant,4081,381,14.056081415107474,2.4165838220040317
256,Austin,2020-01-25,Corn,4078,456,6.178869658010081,1.1651801081141457
257,Austin,2020-01-25,Tomato,4796,122,16.66282467097044,2.3107179895276206
258,Austin,2020-01-25,Pear,4412,260,5.4084333583712585,1.1850186048657634
259,Austin,2020-01-25,Blueberries,4240,405,13.965417096391322,1.9825749487034048
260,Austin,2020-01-25,Peach,4404,413,21.818520812271164,2.43037345209159
261,Austin,2020-01-25,Strawberries,4323,360,2.9247762898914518,1.5585065187886358
262,Austin,2020-01-25,Corn,4078,226,3.1820788111537697,0.9598262891639024
263,Austin,2020-01-25,Banana,4011,217,21.96031130081974,1.2666848735068925
264,Austin,2020-01-25,Mushroom,4650,401,7.747611359041185,0.651777468866203
265,Austin,2020-01-25,Blueberries,4240,277,2.6742665849160403,1.5752690713386983
266,Austin,2020-01-25,Pear,4412,479,20.72875037332997,2.0713668711949142
267,Austin,2020-01-25,Orange,4012,439,19.251996268052608,2.5098101663868877
268,Austin,2020-01-25,Onion,4159,221,18.490476817637685,1.6245377082494088
269,Austin,2020-01-25,Apricot,3302,308,11.56415109219961,1.0279486060724594
270,Austin,2020-01-25,Pear,4412,104,20.1406489321962,1.248833100090269
271,Austin,2020-01-25,Kiwi,4030,231,12.763701445562766,2.422357014915906
272,Austin,2020-01-25,Orange,4012,427,3.781554445438087,2.4624419463332745
273,Austin,2020-01-25,Banana,4011,440,14.103185881581158,1.404897960787639
274,Austin,2020-01-25,Peach,4404,216,15.829958795616404,1.3522970533929766
275,Austin,2020-01-25,Avocado,4225,391,3.51743205152452,1.5583692853804678
276,Austin,2020-01-25,Lemon,4958,492,5.500251839170233,2.3969562144018712
277,Austin,2020-01-25,Grapes,4272,436,16.804624310461804,2.323179084178992
278,Austin,2020-01-25,Banana,4011,185,11.24635244421661,2.9465630547609183
279,Austin,2020-01-25,Blueberries,4240,434,11.076677958853544,0.8967158351559192
280,Austin,2020-01-25,Apple (Fuji),4131,111,17.443077475065365,1.2910653170081787
281,Austin,2020-01-25,Pear,4412,147,15.43748037768528,3.2192517959163527
282,Austin,2020-01-25,Lychee,4309,473,18.401583190215753,0.9788099193363451
283,Austin,2020-01-25,Tomato,4796,311,8.065184322185814,1.1726539319031872
284,Austin,2020-01-25,Blueberries,4240,422,10.867739862110467,2.1923456156626346
285,Austin,2020-01-25,Grapes,4272,179,2.9222910183016215,1.9034700457239524
286,Austin,2020-01-25,Mushroom,4650,164,13.885837911674754,1.6073163203080185
287,Austin,2020-01-25,Onion,4159,140,4.754256781097502,2.580749484372791
288,Austin,2020-01-25,Corn,4078,264,15.938090387824925,1.2647185893263668
289,Austin,2020-01-25,Avocado,4225,198,3.6205983836669478,0.7840273761656136
290,Austin,2020-01-25,Cucumber,4062,478,10.934873146889732,2.9180315311648886
291,Austin,2020-01-25,Cucumber,4062,412,18.898875441914427,1.8277834828011692
292,Austin,2020-01-25,Apple (Fuji),4131,446,16.610107260523364,2.5251310305437076
293,Austin,2020-01-25,Orange,4012,443,17.63268700577319,1.376604473113548
294,Austin,2020-01-25,Cucumber,4062,448,10.623607990844176,3.208285018464085
295,Austin,2020-01-25,Lychee,4309,410,2.992165662767366,0.8691223453031853
296,Austin,2020-01-25,Eggplant,4081,406,8.520612527336926,3.2892287186230535
297,Austin,2020-01-25,Avocado,4225,272,16.646139556448908,3.1817544728517535
298,Austin,2020-01-25,Apple (Fuji),4131,455,13.885544159496204,1.02362569993129
299,Austin,2020-01-25,Apricot,3302,399,11.300826545245947,1.2849754209280946
300,Austin,2020-01-25,Blueberries,4240,166,2.3563478682655843,1.3095841289730743
301,Austin,2020-01-25,Lychee,4309,493,6.935746680712328,3.2181536309188234
302,Austin,2020-01-25,Corn,4078,156,20.92887513944879,3.217961336905137
303,Austin,2020-01-25,Orange,4012,295,4.499037060514093,1.7636158560751938
304,Austin,2020-01-25,Corn,4078,273,7.941417604312301,3.105337164376397
305,Austin,2020-01-25,Kiwi,4030,473,17.259373736940326,0.7780051011475735
306,Austin,2020-01-25,Grapes,4272,382,21.41484277904965,1.8218292847275734
307,Austin,2020-01-25,Tomato,4796,111,18.201823475258426,2.738193005160429
308,Austin,2020-01-25,Apple (Fuji),4131,109,17.131520539941267,0.8699466696823948
309,Austin,2020-01-25,Grapes,4272,228,15.699175379145892,2.7548677670536565
310,Austin,2020-01-25,Pear,4412,407,16.06997751402669,0.7353785049752333
311,Austin,2020-01-25,Tomato,4796,381,8.772268243832514,0.5874099658802152
312,Austin,2020-01-25,Mushroom,4650,385,13.1029753647279,0.9440880108857528
313,Austin,2020-01-25,Apricot,3302,366,5.131376344244927,2.128284764022101
314,Austin,2020-01-25,Blueberries,4240,496,2.5705762564204635,0.7505302213947289
315,Austin,2020-01-25,Onion,4159,229,17.042357635078954,2.361486027494539
316,Austin,2020-01-25,Avocado,4225,361,9.33102183234878,1.0376801836071536
317,Austin,2020-01-25,Peach,4404,228,16.403449855325746,2.928163035376929
318,Austin,2020-01-25,Pear,4412,187,3.2448669148143385,2.7002198810921985
319,Austin,2020-01-25,Tomato,4796,441,2.3756550436839463,2.6117939028306867
320,Austin,2020-01-25,Apricot,3302,232,19.04056880599819,1.6820558189181611
321,Austin,2020-01-25,Eggplant,4081,304,9.682024614000694,3.108889980136883
322,Austin,2020-01-25,Lychee,4309,341,8.674749444844203,1.8538482478586957
323,Austin,2020-01-25,Pear,4412,485,16.502796745300294,1.5935671453014948
324,Austin,2020-01-25,Apricot,3302,400,17.203999270731586,1.7795435983105563
325,Austin,2020-01-25,Pear,4412,268,13.4332664326299,2.9756337258848364
326,Austin,2020-01-25,Apple (Fuji),4131,491,15.248093267902734,3.2401463109534236
327,Austin,2020-01-25,Avocado,4225,158,8.54530891655013,0.7266379158943892
328,Austin,2020-01-25,Strawberries,4323,129,6.20828047003597,0.9260425546788611
329,Austin,2020-01-19,Strawberries,4323,355,16.736119343154133,1.1002727392013185
330,Austin,2020-01-19,Onion,4159,131,3.555644028261304,0.6214604491950013
331,Austin,2020-01-19,Grapes,4272,401,16.218085430841896,2.966024880600162
332,Austin,2020-01-19,Corn,4078,359,17.2063363108784,0.7014488221728243
333,Austin,2020-01-19,Eggplant,4081,197,6.648108977731318,2.5629971144488084
334,Austin,2020-01-19,Cucumber,4062,229,2.6779515197500587,2.1114214672241363
335,Austin,2020-01-19,Corn,4078,166,17.858869959693404,3.2030994586064483
336,Austin,2020-01-19,Lychee,4309,296,18.10866878624074,0.9211500913486816
337,Austin,2020-01-19,Orange,4012,226,17.90249027730897,2.325494916830212
338,Austin,2020-01-19,Grapes,4272,177,7.516913168597967,2.8015174543368633
339,Austin,2020-01-19,Grapes,4272,174,12.777935601072388,3.0121490366407673
340,Austin,2020-01-19,Apple (Fuji),4131,397,15.00449001225643,1.4910003973753192
341,Austin,2020-01-19,Kiwi,4030,418,21.111180465994405,2.945983091031667
342,Austin,2020-01-19,Orange,4012,420,12.90726093351841,2.4630465014604854
343,Austin,2020-01-19,Apple (Gala),4134,165,15.074719206197189,1.0890615197829903
344,Austin,2020-01-19,Strawberries,4323,167,2.2194290189538153,1.8100035153445788
345,Austin,2020-01-19,Banana,4011,137,6.310641745105387,2.2425368400989103
346,Austin,2020-01-19,Corn,4078,383,11.47213754649274,1.6819979583495297
347,Austin,2020-01-19,Cucumber,4062,278,16.233492087200286,1.003425100655295
