,city,date,product,plu_code,quantity,weight_lb,price_usd
90,Boston,2020-01-26,Eggplant,4081,157,7.687459985446186,2.6614160611759874
91,Boston,2020-01-26,Corn,4078,192,11.639662353228779,0.8490220087813214
92,Boston,2020-01-26,Orange,4012,286,17.465832306211816,2.280767225904856
93,Boston,2020-01-26,Grapes,4272,440,17.340252489224078,2.1594144388916905
94,Boston,2020-01-26,Strawberries,4323,499,14.515747857512908,2.421627872635145
95,Boston,2020-01-26,Strawberries,4323,384,6.406553417257965,2.074279257981107
96,Boston,2020-01-26,Kiwi,4030,357,19.19357473612763,0.8335634028306231
97,Boston,2020-01-26,Cucumber,4062,133,8.320268000289799,1.4790306908078492
98,Boston,2020-01-26,Tomato,4796,289,2.363126006163657,1.490068636497017
99,Boston,2020-01-26,Onion,4159,191,19.062128938920797,2.103211388876662
100,Boston,2020-01-26,Cucumber,4062,240,20.553780036838727,1.3955529664061033
101,Boston,2020-01-26,Onion,4159,269,20.516278468305245,2.1916222801199186
102,Boston,2020-01-26,Lychee,4309,184,5.172574658552185,0.7611109112738632
103,Boston,2020-01-26,Lemon,4958,401,4.539974109642208,1.0918817184399814
104,Boston,2020-01-26,Eggplant,4081,323,6.222205623332411,1.9671921133529398
105,Boston,2020-01-26,Banana,4011,445,15.255992347886787,2.6613067223923283
106,Boston,2020-01-26,Pear,4412,333,2.530708788847551,2.740722841303796
107,Boston,2020-01-26,Onion,4159,414,19.015969845512885,2.2019908668706196
108,Boston,2020-01-26,Lychee,4309,476,20.918031986802816,2.168751809408423
109,Boston,2020-01-26,Apple (Fuji),4131,134,6.6054603611584755,1.1289411677396857
110,Boston,2020-01-26,Cucumber,4062,148,19.81082257544622,3.0718804192263636
111,Boston,2020-01-26,Onion,4159,144,21.611234430735934,1.2851648355834187
112,Boston,2020-01-26,Apple (Fuji),4131,314,6.926654981635512,1.4501298301154748
113,Boston,2020-01-26,Apple (Fuji),4131,414,2.8613628380000593,0.6518912371364423
114,Boston,2020-01-26,Apricot,3302,417,7.661375193065033,1.9831080980482514
115,Boston,2020-01-26,Peach,4404,394,4.081486437749118,1.430956441455055
116,Boston,2020-01-26,Lemon,4958,165,6.026455478090793,1.5579531403025613
117,Boston,2020-01-26,Corn,4078,188,21.89099567523226,1.891145572368987
118,Boston,2020-01-26,Onion,4159,279,21.731275410251694,1.948711628164165
119,Boston,2020-01-26,Strawberries,4323,229,4.552516161324457,2.566413775039837
120,Boston,2020-01-26,Corn,4078,170,9.143256795173512,2.3826937657548117
121,Boston,2020-01-26,Orange,4012,248,17.503446645708756,2.6940542822820137
122,Boston,2020-01-26,Avocado,4225,132,10.405996538326145,2.274029470991809
123,Boston,2020-01-26,Avocado,4225,106,14.75426682168618,1.5027482550474816
124,Boston,2020-01-26,Strawberries,4323,198,11.850857556518168,0.6515598080703058
125,Boston,2020-01-26,Strawberries,4323,469,10.104764770995827,2.5883036631974394
126,Boston,2020-01-26,Mushroom,4650,158,3.025634639011696,2.7833953477791513
127,Boston,2020-01-26,Pear,4412,203,21.3942943808157,0.6579699615365826
128,Boston,2020-01-26,Tomato,4796,138,2.7191644940059634,2.2186383462511006
129,Boston,2020-01-26,Banana,4011,406,8.411979781556875,1.5053732662461698
130,Boston,2020-01-26,Pear,4412,233,9.242681032512337,0.6720191404572688
131,Boston,2020-01-26,Pear,4412,136,4.429387238807976,2.5144245433737527
132,Boston,2020-01-26,Lemon,4958,275,18.868563398020342,2.3300964958150874
133,Boston,2020-01-26,Mushroom,4650,145,6.952416494488717,1.542458962078672
134,Boston,2020-01-26,Grapes,4272,289,15.531884868815542,0.9668935817433522
135,Boston,2020-01-26,Strawberries,4323,411,14.076565586170183,1.4451217058347539
136,Boston,2020-01-26,Apple (Gala),4134,410,18.80889651728794,2.171842432126869
137,Boston,2020-01-26,Orange,4012,216,6.102515265531839,2.6501679850742224
138,Boston,2020-01-26,Pear,4412,335,5.6154873290099205,2.559996906272136
139,Boston,2020-01-26,Lychee,4309,326,18.503468666970733,1.4789380359114148
140,Boston,2020-01-26,Avocado,4225,374,21.91459449529648,0.8919810373452493
141,Boston,2020-01-26,Blueberries,4240,127,4.699654516158626,1.046716283087153
142,Boston,2020-01-26,Lemon,4958,222,14.962405527103693,2.7023027700022797
143,Boston,2020-01-26,Apple (Fuji),4131,322,17.448599711759016,2.0407471385668035
144,Boston,2020-01-26,Apple (Gala),4134,463,16.23476388845593,0.5646090857451782
145,Boston,2020-01-26,Eggplant,4081,474,2.9549815927632155,2.2436582057969647
146,Boston,2020-01-26,Peach,4404,321,6.060911294771359,2.030162405292504
147,Boston,2020-01-26,Onion,4159,436,16.938871411792935,2.8045396191417242
148,Boston,2020-01-26,Apple (Gala),4134,238,2.297098003141582,2.466161303233821
149,Boston,2020-01-26,Corn,4078,370,2.5943625901360066,1.469199469673913
150,Boston,2020-01-26,Strawberries,4323,389,10.8311490544118,2.856880088988692
151,Boston,2020-01-26,Apple (Fuji),4131,215,10.085852704243734,1.3563154678675347
152,Boston,2020-01-26,Blueberries,4240,127,11.237823087861763,1.3950825335457921
153,Boston,2020-01-26,Avocado,4225,210,10.937835622858257,2.080126543948427
154,Boston,2020-01-26,Orange,4012,262,5.0082502753473825,1.851262108318042
155,Boston,2020-01-26,Peach,4404,429,15.277344567701222,2.0171823359094563
156,Boston,2020-01-26,Blueberries,4240,121,9.82795153153129,1.7968106602900662
157,Boston,2020-01-26,Apple (Gala),4134,106,18.668516933545472,3.2330390684772286
158,Boston,2020-01-26,Corn,4078,304,2.8854962667450312,2.238485185906757
159,Boston,2020-01-26,Corn,4078,386,13.150771038560197,1.9200306820683182
160,Boston,2020-01-26,Orange,4012,301,12.133856630465017,2.242044590832666
161,Boston,2020-01-26,Apple (Gala),4134,147,4.714764649700374,2.386017878376879
162,Boston,2020-01-26,Kiwi,4030,439,5.558478356897831,1.672663849440869
163,Boston,2020-01-26,Onion,4159,492,12.980067715235055,0.8760491543915123
164,Boston,2020-01-26,Blueberries,4240,245,10.29711535712704,0.9047373811597936
165,Boston,2020-01-26,Onion,4159,437,3.3161561890039595,2.044316851429176
166,Boston,2020-01-26,Apple (Gala),4134,214,6.681132706440986,2.699771903641522
167,Boston,2020-01-26,Orange,4012,307,8.718271084409208,1.0932709681917914
168,Boston,2020-01-26,Blueberries,4240,448,6.591818195581436,2.214777628029697
169,Boston,2020-01-26,Peach,4404,244,13.7147896646522,2.7055309462710286
170,Boston,2020-01-26,Lychee,4309,278,3.510683012241498,0.5987603466026485
171,Boston,2020-01-26,Corn,4078,260,9.423141860915349,1.699899143143557
172,Boston,2020-01-26,Peach,4404,239,5.639794561127201,2.327716873562895
173,Boston,2020-01-26,Lychee,4309,472,15.517447230452673,2.571929295791779
174,Boston,2020-01-26,Grapes,4272,213,15.880448161251845,1.1331765739130788
175,Boston,2020-01-26,Apricot,3302,207,9.390047155926005,1.9495036502019505
176,Boston,2020-01-26,Peach,4404,221,16.369178237672898,0.9371297267032788
177,Boston,2020-01-26,Mushroom,4650,188,14.047895742347466,1.4008578951004893
178,Boston,2020-01-26,Onion,4159,330,9.856030325870961,1.6021491641411558
179,Boston,2020-01-26,Orange,4012,282,19.05063663176261,3.250150295509957
180,Boston,2020-01-26,Strawberries,4323,472,14.939853966748343,0.8609662397182547
181,Boston,2020-01-26,Apple (Gala),4134,108,12.18435593075119,2.520658060978167
182,Boston,2020-01-26,Lemon,4958,443,19.769437374453993,0.7962229775846936
183,Boston,2020-01-26,Peach,4404,313,6.689547581505031,2.5144440022530037
184,Boston,2020-01-26,Apricot,3302,458,11.427741104457528,3.1798044320428747
185,Boston,2020-01-26,Lemon,4958,300,6.432349629933015,0.5904010436031968
186,Boston,2020-01-26,Strawberries,4323,365,7.786514506256209,3.116408385639079
187,Boston,2020-01-26,Pear,4412,420,11.428180280560628,1.9799864388303834
188,Boston,2020-01-26,Lemon,4958,285,11.068404284911232,2.9299291333998556
189,Boston,2020-01-26,Tomato,4796,338,3.1582260190043603,1.9282184708397838
190,Boston,2020-01-26,Peach,4404,136,18.437486824346706,1.7919698646990583
191,Boston,2020-01-26,Apple (Gala),4134,441,7.86112601524219,1.093670928804204
192,Boston,2020-01-26,Mushroom,4650,287,4.398868766240776,1.4518165821908042
193,Boston,2020-01-26,Avocado,4225,490,6.347581832995639,1.4211009164107964
194,Boston,2020-01-26,Apricot,3302,260,15.575601628609004,3.254973936604802
195,Boston,2020-01-26,Kiwi,4030,357,15.583032964030282,2.0315270220278765
196,Boston,2020-01-26,Mushroom,4650,308,11.04265919304453,1.9524547332082878
197,Boston,2020-01-26,Apricot,3302,361,5.205708618089557,2.341554791328963
198,Boston,2020-01-26,Cucumber,4062,432,14.795272357668729,0.803619141294621
199,Boston,2020-01-26,Cucumber,4062,268,6.14456547498703,1.98933671299601
200,Boston,2020-01-25,Lemon,4958,456,14.780929050082342,0.665675678360276
201,Boston,2020-01-25,Apricot,3302,114,20.671897160867232,1.6799078822485172
202,Boston,2020-01-25,Apple (Fuji),4131,120,17.03381057153456,2.8925544459023516
203,Boston,2020-01-25,Apple (Gala),4134,316,21.04050005450845,0.8423989134142176
204,Boston,2020-01-25,Pear,4412,242,16.08819785709493,2.128330739634112
205,Boston,2020-01-25,Pear,4412,213,8.370260393666104,1.93078220555326
206,Boston,2020-01-25,Kiwi,4030,247,10.187262438004836,0.6148757548769936
207,Boston,2020-01-25,Kiwi,4030,478,20.30344511717558,2.7778841707156974
208,Boston,2020-01-25,Kiwi,4030,255,16.40600006864406,0.7185316372313537
209,Boston,2020-01-25,Kiwi,4030,480,13.428052778635175,2.885718053916935
210,Boston,2020-01-25,Mushroom,4650,261,8.995290024159477,2.5551914806244898
211,Boston,2020-01-25,Corn,4078,100,10.243586878105999,1.9860788909252736
212,Boston,2020-01-25,Pear,4412,102,5.919038217235357,2.064938903739676
213,Boston,2020-01-25,Apple (Gala),4134,185,13.022833463875578,1.6802015889668838
214,Boston,2020-01-25,Mushroom,4650,367,16.99779602889903,1.1666022172546946
215,Boston,2020-01-25,Grapes,4272,115,20.019384072860703,3.2778192678350027
216,Boston,2020-01-25,Strawberries,4323,134,8.786656047590078,1.730311126576271
217,Boston,2020-01-25,Kiwi,4030,400,21.17977001843974,0.6787632149760612
218,Boston,2020-01-25,Onion,4159,163,10.59757504304871,0.7759152344195173
219,Boston,2020-01-25,Eggplant,4081,137,3.9774166424758737,2.6875778939691375
220,Boston,2020-01-25,Pear,4412,207,20.088587517570705,1.3045888251042925
221,Boston,2020-01-25,Orange,4012,238,11.870482281176374,1.026339734334033
222,Boston,2020-01-25,Peach,4404,392,3.5185225488618017,3.060468278604094
223,Boston,2020-01-25,Mushroom,4650,467,4.532480372628197,1.2973225673893467
224,Boston,2020-01-25,Grapes,4272,343,19.13360973750241,1.3479148825397715
225,Boston,2020-01-25,Apricot,3302,318,15.928067228803412,2.782108199677896
226,Boston,2020-01-25,Pear,4412,429,12.247622681735084,3.031934939802159
227,Boston,2020-01-25,Pear,4412,475,13.170206778962166,2.084236885956489
228,Boston,2020-01-25,Apple (Gala),4134,106,21.30742082516663,1.5527423180290498
229,Boston,2020-01-25,Eggplant,4081,378,12.236552309105173,2.548809411306866
230,Boston,2020-01-25,Blueberries,4240,402,18.221641960181298,2.9917738753836605
231,Boston,2020-01-25,Orange,4012,108,5.790441064722836,2.4962219479610215
232,Boston,2020-01-25,Lemon,4958,408,20.43508130009286,1.0527962355525233
233,Boston,2020-01-25,Apricot,3302,281,3.5565443980507556,3.2918805878260176
234,Boston,2020-01-25,Strawberries,4323,166,11.316893835132943,0.683596126746852
235,Boston,2020-01-25,Apple (Fuji),4131,313,17.40896704308689,1.4257527160923928
236,Boston,2020-01-25,Lychee,4309,176,13.977754978323356,3.2181574079557325
237,Boston,2020-01-25,Tomato,4796,289,5.488815235206857,2.5847298473934646
238,Boston,2020-01-25,Pear,4412,411,4.486496437946335,1.3520617117872462
239,Boston,2020-01-25,Orange,4012,412,7.630131449503825,2.047678096056916
240,Boston,2020-01-25,Avocado,4225,364,20.28405051683076,1.410517117951531
241,Boston,2020-01-25,Apple (Fuji),4131,158,15.088532842462884,3.0563170416397045
242,Boston,2020-01-25,Kiwi,4030,448,16.21662479285151,2.5153896867530423
243,Boston,2020-01-25,Peach,4404,387,18.206841764692218,1.3568882283987478
244,Boston,2020-01-25,Lemon,4958,287,8.882761148083956,1.778291332256049
245,Boston,2020-01-25,Corn,4078,324,15.755350015778095,1.6177084432682023
246,Boston,2020-01-25,Strawberries,4323,474,9.124494674801827,2.318230505695101
247,Boston,2020-01-25,Lemon,4958,204,20.635965142678472,3.218065153236967
248,Boston,2020-01-25,Kiwi,4030,347,10.537648252490909,2.331755301402882
249,Boston,2020-01-25,Grapes,4272,445,17.14104391918518,0.9616989471367561
250,Boston,2020-01-25,Grapes,4272,488,2.8665150216314945,2.0273642855579967
251,Boston,2020-01-25,Eggplant,4081,268,9.218734462792055,1.5966536727617495
252,Boston,2020-01-25,Banana,4011,460,8.482543079415336,2.1323449519230055
253,Boston,2020-01-25,Kiwi,4030,384,8.595009120553733,0.7672829731134698
254,Boston,2020-01-25,Peach,4404,410,16.616745930677283,1.1561798607115634
255,Boston,2020-01-25,Onion,4159,122,21.01823237622157,1.2391659133834765
256,Boston,2020-01-25,Banana,4011,297,13.68789645447396,2.0122379724169153
257,Boston,2020-01-25,Corn,4078,381,14.24410725645721,2.4569342665025036
258,Boston,2020-01-25,Cucumber,4062,291,19.903282161615792,3.193777194316499
259,Boston,2020-01-25,Avocado,4225,329,7.7042194185312844,1.5411970584653318
260,Boston,2020-01-25,Mushroom,4650,484,9.952829118538649,2.6491496782517063
261,Boston,2020-01-25,Tomato,4796,220,21.30133936214261,2.711860268970486
262,Boston,2020-01-25,Mushroom,4650,499,5.33086277563125,2.4941198588465343
263,Boston,2020-01-25,Tomato,4796,377,9.804232928622515,1.7185064007760957
264,Boston,2020-01-25,Apricot,3302,119,16.15432927729562,2.872358915116638
265,Boston,2020-01-25,Grapes,4272,435,8.594374082004652,2.9253787464229393
266,Boston,2020-01-25,Lychee,4309,255,8.840263542812318,2.7005274550872858
267,Boston,2020-01-25,Kiwi,4030,209,7.112545218830928,2.581744116684422
268,Boston,2020-01-25,Onion,4159,256,10.251894399011508,1.757046821829863
269,Boston,2020-01-25,Tomato,4796,371,10.538814746448772,2.7794561819289814
270,Boston,2020-01-25,Mushroom,4650,107,6.92039695843123,1.4946520896744915
271,Boston,2020-01-25,Kiwi,4030,311,3.7165044131223115,2.8309186638914983
272,Boston,2020-01-25,Banana,4011,129,18.362981669139117,2.955875136610121
273,Boston,2020-01-25,Tomato,4796,398,5.584270452801139,2.5795160810928794
274,Boston,2020-01-25,Onion,4159,272,14.84367611971684,1.9534364567487503
275,Boston,2020-01-25,Corn,4078,247,20.337701590824874,2.5654078929335813
276,Boston,2020-01-25,Apple (Fuji),4131,164,6.582630824204535,2.415055492264219
277,Boston,2020-01-25,Mushroom,4650,125,2.6235838047694418,1.4449819990084507
278,Boston,2020-01-25,Pear,4412,155,20.461086864210667,2.898237938829698
279,Boston,2020-01-25,Apple (Gala),4134,319,17.165631511295217,1.1498069500201382
280,Boston,2020-01-25,Corn,4078,298,11.705274032149465,0.640694525919389
281,Boston,2020-01-25,Corn,4078,136,14.609403764642776,1.4005823551677168
282,Boston,2020-01-25,Eggplant,4081,419,9.356192277278751,1.5199112567468547
283,Boston,2020-01-25,Tomato,4796,179,9.573518722876907,0.898002095182892
284,Boston,2020-01-25,Cucumber,4062,320,4.505773108685389,3.290979947324377
285,Boston,2020-01-25,Orange,4012,235,7.114770036609844,1.4777310385950841
286,Boston,2020-01-25,Strawberries,4323,337,14.279878517705948,1.1952167095267214
287,Boston,2020-01-25,Peach,4404,149,8.99012289014645,2.0613303435500714
288,Boston,2020-01-25,Lychee,4309,235,9.065791607322172,0.6919745146995411
289,Boston,2020-01-25,Mushroom,4650,205,12.535641713952646,3.2425473968149165
290,Boston,2020-01-25,Strawberries,4323,475,19.54535736711696,3.2787297975271943
291,Boston,2020-01-25,Strawberries,4323,346,13.308061965648086,1.1248617994831875
292,Boston,2020-01-25,Orange,4012,314,4.757022117637098,2.1033713875920514
293,Boston,2020-01-25,Apple (Gala),4134,177,15.256883345451207,1.01185270085698
294,Boston,2020-01-25,Pear,4412,151,19.861101248115304,1.4001410334720277
295,Boston,2020-01-25,Mushroom,4650,222,7.363832758553326,2.3936488829902376
296,Boston,2020-01-25,Apricot,3302,208,3.725378356641159,2.393356574652717
297,Boston,2020-01-25,Apple (Fuji),4131,152,11.26679302728735,1.7531852366635576
298,Boston,2020-01-25,Cucumber,4062,193,3.1818805330432953,1.5643428622977809
299,Boston,2020-01-25,Lemon,4958,187,14.484587744809689,1.6786801807000302
300,Boston,2020-01-25,Kiwi,4030,322,21.01102028079331,0.9318993757595309
301,Boston,2020-01-25,Corn,4078,313,6.533220232557506,1.4985683205421083
302,Boston,2020-01-25,Apricot,3302,252,11.489981926418842,0.6224695717799478
303,Boston,2020-01-25,Eggplant,4081,223,18.669690291862935,0.8109772369032726
304,Boston,2020-01-25,Apple (Fuji),4131,125,14.882193184737117,2.033158128918149
305,Boston,2020-01-25,Apple (Fuji),4131,364,15.266500728158281,2.4858311138930733
306,Boston,2020-01-25,Onion,4159,468,6.982850921293721,2.120072706555948
307,Boston,2020-01-25,Apricot,3302,155,6.5096910103689885,2.000080045324285
308,Boston,2020-01-25,Onion,4159,415,13.677060133917259,2.69998141938122
309,Boston,2020-01-25,Tomato,4796,404,14.619034221442417,2.6525477443472485
310,Boston,2020-01-25,Eggplant,4081,260,16.211825692700224,1.0882158361608163
311,Boston,2020-01-25,Apple (Gala),4134,127,10.58376899030991,0.8532086861203425
312,Boston,2020-01-25,Eggplant,4081,330,14.333263711864129,2.3292755111586305
313,Boston,2020-01-25,Apple (Fuji),4131,168,2.5555263531394306,2.625981142406818
314,Boston,2020-01-25,Orange,4012,460,17.126001816103237,2.1719926101621243
315,Boston,2020-01-25,Mushroom,4650,222,3.1267389387357984,2.6402877911576073
316,Boston,2020-01-25,Avocado,4225,405,5.9268681649584325,2.7587795479455965
317,Boston,2020-01-25,Eggplant,4081,494,20.861974090384322,2.285584216366988
318,Boston,2020-01-25,Lychee,4309,223,10.53163567739539,1.1711580780218356
319,Boston,2020-01-25,Apple (Fuji),4131,332,21.00446384465322,3.1750187021796594
320,Boston,2020-01-25,Pear,4412,147,10.330696020973846,1.3079848128370941
321,Boston,2020-01-25,Lychee,4309,323,13.970945999212564,0.8884854847681709
322,Boston,2020-01-25,Peach,4404,229,3.523252051137388,2.4843528908793817
323,Boston,2020-01-25,Blueberries,4240,345,13.854764988785611,1.8226674142759294
324,Boston,2020-01-25,Kiwi,4030,301,6.04118194510229,2.526931443961803
325,Boston,2020-01-25,Orange,4012,478,16.78167756306939,2.3918131457292477
326,Boston,2020-01-25,Avocado,4225,347,14.739137335168198,2.3095317367813553
327,Boston,2020-01-25,Grapes,4272,310,10.31711210794747,1.2504645578563214
328,Boston,2020-01-25,Mushroom,4650,424,2.817923667561263,2.2801586709218102
329,Boston,2020-01-25,Lemon,4958,299,4.8973237132187935,1.7611572016146966
330,Boston,2020-01-25,Apple (Fuji),4131,147,3.5773895772639666,0.7649267404456623
331,Boston,2020-01-25,Lychee,4309,412,15.506585812801497,2.3269131452078002
332,Boston,2020-01-25,Apricot,3302,499,2.2333909327629957,1.4968811727711
333,Boston,2020-01-25,Banana,4011,316,18.51645079832524,2.9069181587081405
334,Boston,2020-01-25,Onion,4159,254,11.150736548053102,2.527269965456799
335,Boston,2020-01-25,Onion,4159,216,10.382247412297875,1.5485051472322084
336,Boston,2020-01-25,Apricot,3302,274,6.043969382205979,0.8849537644535304
337,Boston,2020-01-25,Peach,4404,134,14.645397580508144,2.7219470768584872
338,Boston,2020-01-25,Corn,4078,250,20.60234832223505,0.6662300095893443
339,Boston,2020-01-25,Blueberries,4240,103,14.008093931060285,2.7477466188836845
340,Boston,2020-01-25,Banana,4011,336,17.59615298002027,1.9758288758574056
341,Boston,2020-01-25,Onion,4159,183,12.653938426962123,0.6733841612120159
342,Boston,2020-01-25,Apricot,3302,131,19.552657500607893,1.8710851639742032
343,Boston,2020-01-25,Apple (Fuji),4131,261,4.629774099914357,1.472718755027745
344,Boston,2020-01-25,Apple (Fuji),4131,409,15.726506004389377,3.061827491980512
345,Boston,2020-01-25,Apple (Fuji),4131,263,19.689548786450178,1.5729385403217748
